牌面: QsJs4h
牌面类型: 两同花A
SPR: 5.0
位置,手牌,大桶,Draw,FullEV,DLEv,DLEv偏差%
IP,As7s,桶5:常规强听牌,FlushDraw,34.72,28.89,-16.8%
IP,QhTh,桶3:中等成牌,None,35.79,34.26,-4.3%
IP,As8s,桶5:常规强听牌,FlushDraw,36.36,29.01,-20.2%
IP,As5s,桶5:常规强听牌,FlushDraw,37.04,30.15,-18.6%
IP,As9s,桶5:常规强听牌,FlushDraw,37.44,30.41,-18.8%
IP,KcQc,桶2:中等顶对,None,37.69,38.45,+2.0%
IP,KdQd,桶2:中等顶对,None,37.69,38.45,+2.0%
IP,KdQc,桶2:中等顶对,None,37.70,38.45,+2.0%
IP,KcQd,桶2:中等顶对,None,37.70,38.45,+2.0%
IP,KcQh,桶2:中等顶对,None,38.06,38.78,+1.9%
IP,KdQh,桶2:中等顶对,None,38.06,38.78,+1.9%
IP,KhQc,桶2:中等顶对,None,38.13,38.91,+2.0%
IP,KhQd,桶2:中等顶对,None,38.13,38.91,+2.0%
IP,As3s,桶5:常规强听牌,FlushDraw,38.22,32.39,-15.3%
IP,As2s,桶5:常规强听牌,FlushDraw,38.33,32.39,-15.5%
IP,9s8s,桶4:超强听牌,FDPlusSD,39.28,23.99,-38.9%
IP,KhQh,桶2:中等顶对,None,43.64,41.25,-5.5%
IP,KsQc,桶2:中等顶对,None,44.13,44.11,-0.0%
IP,KsQd,桶2:中等顶对,None,44.13,44.11,-0.0%
IP,KsQh,桶2:中等顶对,None,44.48,44.15,-0.7%
IP,Ks9s,桶4:超强听牌,FDPlusSD,45.04,33.29,-26.1%
IP,Ts8s,桶4:超强听牌,FDPlusSD,45.24,29.27,-35.3%
IP,6s4s,桶4:超强听牌,FlushDraw,47.09,37.52,-20.3%
IP,5s4s,桶4:超强听牌,FlushDraw,47.76,37.74,-21.0%
IP,AsTs,桶4:超强听牌,FDPlusSD,50.99,47.12,-7.6%
IP,AcQc,桶2:中等顶对,None,52.72,46.06,-12.6%
IP,AdQd,桶2:中等顶对,None,52.72,46.06,-12.6%
IP,AdQc,桶2:中等顶对,None,52.73,46.06,-12.6%
IP,AcQd,桶2:中等顶对,None,52.73,46.06,-12.6%
IP,AhQc,桶2:中等顶对,None,53.06,46.19,-12.9%
IP,AhQd,桶2:中等顶对,None,53.06,46.19,-12.9%
IP,AcQh,桶2:中等顶对,None,53.22,46.21,-13.2%
IP,AdQh,桶2:中等顶对,None,53.22,46.21,-13.2%
IP,As4s,桶4:超强听牌,FlushDraw,55.75,50.36,-9.7%
IP,AhQh,桶2:中等顶对,None,58.24,49.43,-15.1%
IP,Ts9s,桶4:超强听牌,FDPlusSD,59.22,45.62,-23.0%
IP,AsQc,桶2:中等顶对,None,60.54,52.72,-12.9%
IP,AsQd,桶2:中等顶对,None,60.54,52.72,-12.9%
IP,AsQh,桶2:中等顶对,None,61.05,52.90,-13.3%
IP,KsTs,桶4:超强听牌,FDPlusSD,62.98,53.15,-15.6%
IP,QcJc,桶1:超强成牌,None,90.60,80.38,-11.3%
IP,QdJd,桶1:超强成牌,None,90.60,80.38,-11.3%
IP,QhJh,桶1:超强成牌,None,93.68,82.27,-12.2%
IP,4d4c,桶1:超强成牌,None,114.35,98.36,-14.0%
IP,4s4c,桶1:超强成牌,None,115.90,99.19,-14.4%
IP,4s4d,桶1:超强成牌,None,115.90,99.19,-14.4%
IP,JdJc,桶1:超强成牌,None,120.79,102.29,-15.3%
IP,JhJc,桶1:超强成牌,None,120.97,102.36,-15.4%
IP,JhJd,桶1:超强成牌,None,120.97,102.36,-15.4%
IP,QdQc,桶1:超强成牌,None,121.94,110.55,-9.3%
IP,QhQc,桶1:超强成牌,None,122.24,110.76,-9.4%
IP,QhQd,桶1:超强成牌,None,122.24,110.76,-9.4%
