牌面: KhKd5c
牌面类型: 对子彩虹
SPR: 5.0
位置,手牌,大桶,Draw,FullEV,DLEv,DLEv偏差%
IP,KcJs,桶1:超强成牌,None,96.85,75.91,-21.6%
IP,KcTc,桶1:超强成牌,None,97.04,75.86,-21.8%
IP,KcJc,桶1:超强成牌,None,97.59,76.28,-21.8%
IP,KsQd,桶1:超强成牌,None,100.33,78.97,-21.3%
IP,KsQh,桶1:超强成牌,None,100.33,78.97,-21.3%
IP,KsQc,桶1:超强成牌,None,100.44,79.04,-21.3%
IP,KsQs,桶1:超强成牌,None,100.60,78.94,-21.5%
IP,KcQd,桶1:超强成牌,None,100.76,79.19,-21.4%
IP,KcQh,桶1:超强成牌,None,100.76,79.19,-21.4%
IP,KcQs,桶1:超强成牌,None,101.04,79.16,-21.7%
IP,KcQc,桶1:超强成牌,None,102.04,79.95,-21.7%
IP,AdKs,桶1:超强成牌,None,110.71,87.83,-20.7%
IP,AhKs,桶1:超强成牌,None,110.71,87.83,-20.7%
IP,AdKc,桶1:超强成牌,None,111.34,88.21,-20.8%
IP,AhKc,桶1:超强成牌,None,111.34,88.21,-20.8%
IP,5h5d,桶1:超强成牌,None,111.37,88.03,-21.0%
IP,5s5d,桶1:超强成牌,None,111.68,88.42,-20.8%
IP,5s5h,桶1:超强成牌,None,111.68,88.42,-20.8%
IP,AcKs,桶1:超强成牌,None,111.71,88.37,-20.9%
IP,AsKc,桶1:超强成牌,None,112.11,88.72,-20.9%
IP,Ks5s,桶1:超强成牌,None,131.82,97.10,-26.3%
