牌面: 8h8s8d
牌面类型: 三条面
SPR: 5.0
位置,手牌,大桶,Draw,FullEV,DLEv,DLEv偏差%
IP,7s7h,桶3:中等成牌,None,21.69,26.71,+23.2%
IP,7d7c,桶3:中等成牌,None,22.85,26.99,+18.1%
IP,7h7c,桶3:中等成牌,None,22.85,26.99,+18.1%
IP,7s7c,桶3:中等成牌,None,22.85,26.99,+18.1%
IP,AdKc,桶7:纯空气,None,22.92,31.78,+38.7%
IP,AhKc,桶7:纯空气,None,22.92,31.78,+38.7%
IP,AsKc,桶7:纯空气,None,22.92,31.78,+38.7%
IP,AhKd,桶7:纯空气,None,23.21,33.78,+45.6%
IP,AsKd,桶7:纯空气,None,23.21,33.78,+45.6%
IP,AdKh,桶7:纯空气,None,23.21,33.78,+45.6%
IP,AsKh,桶7:纯空气,None,23.21,33.78,+45.6%
IP,AdKs,桶7:纯空气,None,23.21,33.78,+45.6%
IP,AhKs,桶7:纯空气,None,23.21,33.78,+45.6%
IP,AcKd,桶7:纯空气,None,24.90,35.08,+40.9%
IP,AcKh,桶7:纯空气,None,24.90,35.08,+40.9%
IP,AcKs,桶7:纯空气,None,24.90,35.08,+40.9%
IP,9h9d,桶3:中等成牌,None,48.73,36.35,-25.4%
IP,9s9d,桶3:中等成牌,None,48.73,36.35,-25.4%
IP,9s9h,桶3:中等成牌,None,48.73,36.35,-25.4%
IP,9d9c,桶3:中等成牌,None,50.40,37.93,-24.7%
IP,9h9c,桶3:中等成牌,None,50.40,37.93,-24.7%
IP,9s9c,桶3:中等成牌,None,50.40,37.93,-24.7%
IP,TdTc,桶3:中等成牌,None,65.40,42.88,-34.4%
IP,ThTc,桶3:中等成牌,None,65.40,42.88,-34.4%
IP,TsTc,桶3:中等成牌,None,65.40,42.88,-34.4%
IP,ThTd,桶3:中等成牌,None,65.69,42.84,-34.8%
IP,TsTd,桶3:中等成牌,None,65.69,42.84,-34.8%
IP,TsTh,桶3:中等成牌,None,65.69,42.84,-34.8%
IP,JdJc,桶3:中等成牌,None,83.44,50.89,-39.0%
IP,JhJc,桶3:中等成牌,None,83.44,50.89,-39.0%
IP,JsJc,桶3:中等成牌,None,83.44,50.89,-39.0%
IP,JhJd,桶3:中等成牌,None,83.95,51.64,-38.5%
IP,JsJd,桶3:中等成牌,None,83.95,51.64,-38.5%
IP,JsJh,桶3:中等成牌,None,83.95,51.64,-38.5%
IP,QdQc,桶3:中等成牌,None,107.33,67.55,-37.1%
IP,QhQc,桶3:中等成牌,None,107.33,67.55,-37.1%
IP,QsQc,桶3:中等成牌,None,107.33,67.55,-37.1%
IP,QhQd,桶3:中等成牌,None,108.03,67.96,-37.1%
IP,QsQd,桶3:中等成牌,None,108.03,67.96,-37.1%
IP,QsQh,桶3:中等成牌,None,108.03,67.96,-37.1%
IP,Qc8c,桶1:超强成牌,None,202.19,143.88,-28.8%
IP,Kc8c,桶1:超强成牌,None,202.64,142.76,-29.6%
IP,Tc8c,桶1:超强成牌,None,202.78,147.13,-27.4%
IP,8c7c,桶1:超强成牌,None,202.89,150.20,-26.0%
IP,9c8c,桶1:超强成牌,None,203.03,150.32,-26.0%
IP,Jc8c,桶1:超强成牌,None,203.07,146.71,-27.8%
IP,8c6c,桶1:超强成牌,None,203.29,149.83,-26.3%
IP,Ac8c,桶1:超强成牌,None,205.34,146.34,-28.7%
