牌面: AsJs9s
牌面类型: 单调面A
SPR: 5.0
位置,手牌,大桶,Draw,FullEV,DLEv,DLEv偏差%
IP,AhQs,桶4:超强听牌,FlushDraw,50.13,47.52,-5.2%
IP,KsJc,桶4:超强听牌,FlushDraw,53.65,41.49,-22.7%
IP,KsJd,桶4:超强听牌,FlushDraw,53.65,41.49,-22.7%
IP,KsJh,桶4:超强听牌,FlushDraw,53.65,41.49,-22.7%
IP,9d9c,桶1:超强成牌,None,64.06,52.58,-17.9%
IP,9h9c,桶1:超强成牌,None,64.06,52.58,-17.9%
IP,9h9d,桶1:超强成牌,None,64.06,52.58,-17.9%
IP,AcKs,桶4:超强听牌,FlushDraw,64.07,54.02,-15.7%
IP,AdKs,桶4:超强听牌,FlushDraw,64.07,54.02,-15.7%
IP,AhKs,桶4:超强听牌,FlushDraw,64.07,54.02,-15.7%
IP,JdJc,桶1:超强成牌,None,73.15,56.78,-22.4%
IP,JhJc,桶1:超强成牌,None,73.15,56.78,-22.4%
IP,JhJd,桶1:超强成牌,None,73.15,56.78,-22.4%
IP,5s4s,桶1:超强成牌,None,78.18,60.42,-22.7%
IP,5s3s,桶1:超强成牌,None,78.21,60.41,-22.8%
IP,6s4s,桶1:超强成牌,None,78.39,60.72,-22.5%
IP,6s5s,桶1:超强成牌,None,81.97,64.21,-21.7%
IP,7s6s,桶1:超强成牌,None,83.55,64.92,-22.3%
IP,7s5s,桶1:超强成牌,None,83.69,64.86,-22.5%
IP,8s6s,桶1:超强成牌,None,88.12,68.96,-21.7%
IP,8s7s,桶1:超强成牌,Gutshot,90.87,69.81,-23.2%
IP,Ts7s,桶1:超强成牌,Gutshot,99.47,78.15,-21.4%
IP,Qs8s,桶1:超强成牌,Gutshot,100.69,78.42,-22.1%
IP,Ts8s,桶1:超强成牌,OESD,100.85,78.79,-21.9%
IP,QsTs,桶1:超强成牌,OESD,107.22,85.33,-20.4%
IP,KsQs,桶1:超强成牌,OESD,108.74,83.26,-23.4%
IP,Ks8s,桶1:超强成牌,None,109.49,82.04,-25.1%
IP,Ks7s,桶1:超强成牌,None,109.84,82.45,-24.9%
IP,Ks5s,桶1:超强成牌,None,110.11,82.94,-24.7%
IP,Ks6s,桶1:超强成牌,None,110.12,83.26,-24.4%
IP,KsTs,桶1:超强成牌,Gutshot,112.61,84.93,-24.6%
