牌面: KhKc5c
牌面类型: 对子两同花
SPR: 5.0
位置,手牌,大桶,Draw,FullEV,DLEv,DLEv偏差%
IP,KdJh,桶1:超强成牌,None,78.39,67.22,-14.2%
IP,KsJh,桶1:超强成牌,None,78.39,67.22,-14.2%
IP,KdTd,桶1:超强成牌,None,78.83,66.73,-15.4%
IP,KsTs,桶1:超强成牌,None,78.83,66.73,-15.4%
IP,KdJd,桶1:超强成牌,None,78.84,67.16,-14.8%
IP,KsJs,桶1:超强成牌,None,78.84,67.16,-14.8%
IP,KsJd,桶1:超强成牌,None,79.20,67.47,-14.8%
IP,KdJs,桶1:超强成牌,None,79.20,67.47,-14.8%
IP,KdJc,桶1:超强成牌,None,80.08,69.16,-13.6%
IP,KsJc,桶1:超强成牌,None,80.08,69.16,-13.6%
IP,KdQh,桶1:超强成牌,None,82.80,72.44,-12.5%
IP,KsQh,桶1:超强成牌,None,82.80,72.44,-12.5%
IP,KdQd,桶1:超强成牌,None,83.17,72.42,-12.9%
IP,KsQd,桶1:超强成牌,None,83.17,72.42,-12.9%
IP,KdQs,桶1:超强成牌,None,83.17,72.42,-12.9%
IP,KsQs,桶1:超强成牌,None,83.17,72.42,-12.9%
IP,KdQc,桶1:超强成牌,None,84.47,74.56,-11.7%
IP,KsQc,桶1:超强成牌,None,84.47,74.56,-11.7%
IP,AhKd,桶1:超强成牌,None,91.33,81.56,-10.7%
IP,AhKs,桶1:超强成牌,None,91.33,81.56,-10.7%
IP,AsKd,桶1:超强成牌,None,92.36,81.98,-11.2%
IP,AdKs,桶1:超强成牌,None,92.36,81.98,-11.2%
IP,AcKd,桶1:超强成牌,None,92.87,82.91,-10.7%
IP,AcKs,桶1:超强成牌,None,92.87,82.91,-10.7%
IP,5h5d,桶1:超强成牌,None,102.57,90.27,-12.0%
IP,5s5h,桶1:超强成牌,None,102.57,90.27,-12.0%
IP,5s5d,桶1:超强成牌,None,104.11,90.38,-13.2%
IP,Kd5d,桶1:超强成牌,None,120.76,96.83,-19.8%
IP,Ks5s,桶1:超强成牌,None,120.76,96.83,-19.8%
